loggingTime(txt),loggingSample(N),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT)
2025-04-13T20:38:55.739-06:00,1912,1670767.735226375,0.04852294921875,0.036102294921875,-1.001312255859375,1670767.730236375,-0.002737463219091296,-0.005648564547300339,-0.004546548705548048,1670767.693213375,160.4800109863281,-32.9854736328125,-622.3907470703125
2025-04-13T20:38:55.747-06:00,1913,1670767.745205375,0.04949951171875,0.036651611328125,-1.003128051757812,1670767.740216375,0.008199607022106647,-0.01900271885097027,-0.01144546736031771,1670767.693213375,160.4800109863281,-32.9854736328125,-622.3907470703125
2025-04-13T20:38:55.757-06:00,1914,1670767.755185375,0.055328369140625,0.035308837890625,-1.009262084960938,1670767.750195375,0.02038117125630379,-0.02181794680655003,-0.01150858402252197,1670767.751891375,160.9695129394531,-33.04798889160156,-622.6688232421875
2025-04-13T20:38:55.767-06:00,1915,1670767.765165375,0.058563232421875,0.038421630859375,-1.006973266601562,1670767.760175375,0.02901673689484596,-0.008676844649016857,-0.0057479003444314,1670767.751891375,160.9695129394531,-33.04798889160156,-622.6688232421875
2025-04-13T20:38:55.779-06:00,1916,1670767.775144375,0.0642242431640625,0.03912353515625,-0.9990234375,1670767.770154375,0.02730405889451504,0.004640824627131224,-0.001201351988129318,1670767.751891375,160.9695129394531,-33.04798889160156,-622.6688232421875
2025-04-13T20:38:55.787-06:00,1917,1670767.785124375,0.063079833984375,0.0390472412109375,-0.9920196533203125,1670767.780134375,0.02194764278829098,0.01194134820252657,0.004911401774734259,1670767.751891375,160.9695129394531,-33.04798889160156,-622.6688232421875
2025-04-13T20:38:55.797-06:00,1918,1670767.795103375,0.0616607666015625,0.0392913818359375,-0.98541259765625,1670767.790113375,0.01139406859874725,0.01705594919621944,0.008084824308753014,1670767.751891375,160.9695129394531,-33.04798889160156,-622.6688232421875
2025-04-13T20:38:55.807-06:00,1919,1670767.805083375,0.0628204345703125,0.037506103515625,-0.9824676513671875,1670767.800093375,-0.003639742266386747,0.02096307277679443,0.008821987546980381,1670767.751891375,160.9695129394531,-33.04798889160156,-622.6688232421875
2025-04-13T20:38:55.819-06:00,1920,1670767.815062375,0.062896728515625,0.0348358154296875,-0.9835205078125,1670767.810072375,-0.01341807097196579,0.02164510823786259,0.01294722408056259,1670767.810570375,160.7891082763672,-32.95213317871094,-622.5811767578125
2025-04-13T20:38:55.827-06:00,1921,1670767.825042375,0.060791015625,0.0384979248046875,-0.9878997802734375,1670767.820052375,-0.01936331205070019,0.01913214847445488,0.0165582038462162,1670767.810570375,160.7891082763672,-32.95213317871094,-622.5811767578125
