0.060449419001088245,24.1926,14.4814,-44.2738,0.0013315412,-0.0015978495,-0.00039946238,-0.16959131,-0.11395818,9.957731
0.06987374099844601,24.217,14.5302,-44.322598,0.00026630826,-0.0015978495,-0.0025299285,-0.19830517,-0.20279172,9.960124
0.08107795099931536,24.2292,14.5546,-44.3714,0.0034620073,0.0015978495,-0.00039946238,-0.15044872,-0.13070793,9.897612
0.09176903800107539,24.2048,14.5302,-44.395798,0.0045272405,-0.0005326165,0.0017310036,-0.12412767,-0.17617157,9.780363
0.10355996599901118,24.143799,14.4814,-44.395798,0.0034620073,-0.0015978495,-0.0035951615,-0.12891331,-0.18335004,9.818648
0.11408124299850897,24.1682,14.4814,-44.481197,0.0034620073,0.0015978495,0.0006657706,-0.16719848,-0.14506488,9.926624
0.12513818699881085,24.1682,14.4692,-44.3836,0.00026630826,-0.0015978495,0.0006657706,-0.15523437,-0.14267205,9.952946
0.13670935800109874,24.156,14.444799,-44.3714,0.00026630826,-0.0026630824,-0.0025299285,-0.22253251,-0.10438689,9.972089
0.14592093900137115,24.070599,14.4814,-44.4446,0.0013315412,-0.0015978495,-0.00039946238,-0.23688944,-0.12831512,9.871291
0.15414677700027823,24.0584,14.457,-44.408,0.00026630826,-0.0005326165,-0.0014646954,-0.20578274,-0.21714866,9.909575
0.1651113699990674,24.034,14.457,-44.3592,-0.0018641578,-0.0037283157,0.0017310036,-0.17916259,-0.17138593,9.90479
0.17560146899995743,23.973,14.4692,-44.3714,-0.0018641578,-0.0015978495,-0.0014646954,-0.19351953,-0.18335004,9.9553385
0.1889719149985467,23.9974,14.444799,-44.2616,-0.0018641578,-0.0026630824,0.0006657706,-0.14327025,-0.1689931,9.868897
0.19747238800118794,24.0218,14.4326,-44.2738,-0.007190323,-0.0015978495,-0.0035951615,-0.097806625,-0.092422776,9.936196
0.2087981549993856,24.0218,14.444799,-44.3592,-0.005059857,-0.0047935485,-0.0014646954,-0.13130614,-0.11156536,10.07498
0.21888252799908514,24.0828,14.4692,-44.4324,-0.010386022,-0.0069240145,-0.00039946238,-0.15523437,-0.10438689,10.00798
0.22969008599829976,24.095,14.4814,-44.4324,-0.010386022,-0.0047935485,-0.0046603945,-0.15284155,-0.14745769,9.960124
0.24123869799950626,24.095,14.4814,-44.4568,-0.010386022,-0.007989247,-0.0014646954,-0.20578274,-0.09720842,9.6942215
0.25172942700010026,24.1682,14.4936,-44.4568,-0.0061250897,-0.0047935485,0.0017310036,-0.15284155,-0.18813568,9.54796
0.263404098997853,24.156,14.542399,-44.5178,-0.005059857,-0.0037283157,0.0006657706,-0.13609178,-0.28175488,9.737292
0.2733013819997723,24.156,14.5912,-44.652,-0.0029293909,-0.0026630824,-0.0025299285,-0.14087744,-0.29850462,9.830613
0.28557708700100193,24.156,14.6278,-44.7984,-0.00079892477,-0.0015978495,-0.00039946238,-0.16480567,-0.22432712,9.842577
0.29382697099936195,24.1682,14.5912,-44.871597,0.0045272405,0.0015978495,-0.0025299285,-0.22492532,-0.19292133,9.921839
0.3045035260001896,24.1316,14.5789995,-44.7984,0.0034620073,0.0015978495,-0.00039946238,-0.16241284,-0.14985052,9.993624
0.31607192600131384,24.1682,14.5668,-44.8838,0.0055924733,0.0015978495,0.0006657706,-0.16719848,-0.16660027,9.900004
