0.1683979,8.8058853,-30.6206360,-43.7445679,-0.0086372,-0.0514005,-0.0192451,0.0874182,1.5599062,9.6128600
0.1783469,9.0211945,-30.3518524,-43.6499634,-0.0147620,-0.0554347,-0.0131667,0.0297881,1.6256195,9.5631633
0.1882959,9.0211945,-30.3518524,-43.6499634,-0.0122907,-0.0513552,-0.0104382,-0.0498463,1.6482225,9.5661571
0.1982449,9.2049694,-30.5988236,-43.5034180,-0.0028626,-0.0379182,-0.0094635,-0.1092728,1.6338524,9.5766353
0.2081939,9.2049694,-30.5988236,-43.5034180,-0.0053185,-0.0319033,-0.0099940,-0.1475931,1.6004718,9.5793297
0.2181429,8.8847370,-30.4668655,-43.6198120,-0.0052705,-0.0366970,-0.0143741,-0.1471440,1.5676900,9.5731924
0.2280919,8.8847370,-30.4668655,-43.6198120,-0.0152058,-0.0682107,-0.0249845,-0.1453477,1.5480808,9.6058246
0.2380409,8.7774448,-30.4862289,-43.6697998,-0.0335087,-0.1082732,-0.0410738,-0.1444496,1.5540683,9.6441449
0.2479899,8.7774448,-30.4862289,-43.6697998,-0.0664058,-0.1373437,-0.0764614,-0.1369652,1.5518230,9.6106146
0.2579389,8.7931976,-30.2929306,-43.7584839,-0.0829802,-0.1656231,-0.1015481,-0.0808319,1.5025754,9.5393628
0.2678879,8.7931976,-30.2929306,-43.7584839,-0.0868747,-0.1806952,-0.1294466,-0.0267943,1.5712825,9.5645105
0.2778369,8.7032604,-30.2670517,-43.7424927,-0.0847093,-0.1504552,-0.1678102,0.0205074,1.5512242,9.5808266
0.2877859,8.7032604,-30.2670517,-43.7424927,-0.0842733,-0.1140818,-0.2248133,0.0555345,1.4576688,9.5029884
0.2977349,8.7825241,-30.0761414,-43.5546265,-0.0817185,-0.1215075,-0.2574871,0.1372646,1.2940590,9.5336746
0.3076829,8.7825241,-30.0761414,-43.5546265,-0.1482892,-0.1959102,-0.2800997,0.1330733,1.3177098,9.6384567
0.3176319,8.6071739,-29.8066559,-43.7102051,-0.2368702,-0.2766594,-0.2749331,0.0833766,1.3442047,9.6426480
0.3275809,8.6071739,-29.8066559,-43.7102051,-0.2695591,-0.3006546,-0.2797651,0.0097298,1.3704002,9.4875705
0.3375299,8.6071739,-29.8066559,-43.7102051,-0.2847471,-0.2963297,-0.2690549,0.0594264,1.4582675,9.4288925
0.3474789,8.4161129,-29.6722794,-44.0679321,-0.2807247,-0.2801966,-0.2553759,0.1695973,1.5862514,9.4502980
0.3574279,8.4161129,-29.6722794,-44.0679321,-0.2509093,-0.2500602,-0.2245381,0.1395099,1.5745757,9.5080779
0.3673769,8.6497669,-29.2199936,-44.2648315,-0.2146792,-0.1912256,-0.1981885,0.0546364,1.5944843,9.5736415
0.3773259,8.6497669,-29.2199936,-44.2648315,-0.1855738,0.0636016,-0.2198967,0.0104782,1.6687299,9.5543317
0.3872749,8.5786171,-29.1041412,-44.3336792,-0.0466426,-0.0293214,-0.1970729,0.2658472,1.7149837,9.5752881
0.3972239,8.5786171,-29.1041412,-44.3336792,-0.0364672,-0.0816115,-0.1324867,-0.0586780,1.4465918,9.9519049
0.4071729,8.5725040,-28.9421539,-44.4809570,-0.0943719,-0.0702066,-0.0876566,-0.4433780,1.2493021,9.7956299
0.4171219,8.5725040,-28.9421539,-44.4809570,-0.1092547,-0.0694868,-0.0301238,-0.1980382,1.6429834,9.5598701
0.4270709,8.3737049,-28.8826141,-44.6275635,-0.0930471,-0.1264404,0.0297225,-0.2689906,1.7486636,9.6595628
0.4370199,8.3737049,-28.8826141,-44.6275635,-0.0923438,-0.1393434,0.0579312,-0.3799100,1.5819104,9.6588144
0.4469679,8.4262028,-28.8995209,-44.7578125,-0.0984756,-0.1449767,0.0631738,-0.2212399,1.4313235,9.4401192
0.4569169,8.4262028,-28.8995209,-44.7578125,-0.1104417,-0.1352993,0.0709449,-0.0519420,1.4220428,9.2738150
0.4668659,8.1990738,-28.8964386,-44.8900147,-0.1043013,-0.0815790,0.0652716,0.0238005,1.3927039,9.1925340
0.4768149,8.1990738,-28.8964386,-44.8900147,-0.0853455,-0.0178170,0.0646615,0.1053809,1.3078304,9.1663385
0.4867639,8.4966984,-28.6922836,-44.7160034,-0.0998341,-0.0139016,0.0888333,0.1184038,1.3272899,9.3585388
0.4967129,8.4966984,-28.6922836,-44.7160034,-0.1192664,-0.0161589,0.0945581,0.0943039,1.4018349,9.6498331
0.5066619,8.2014561,-28.6429596,-44.8375855,-0.1193285,-0.0334215,0.0969240,0.1606160,1.2355307,9.7478792
0.5166109,8.2014561,-28.6429596,-44.8375855,-0.1046307,-0.0658410,0.1004010,0.2177971,1.1365865,9.9144827
0.5265599,8.0544243,-28.4826737,-44.8718262,-0.0713695,-0.0917083,0.1130516,0.2475851,1.1717633,10.0530945
0.5365089,8.0544243,-28.4826737,-44.8718262,-0.0302425,-0.1043439,0.1017763,0.2890489,1.1047028,10.0695602
0.5464579,7.8887177,-28.5034256,-44.8699341,-0.0060331,-0.1010461,0.0970939,0.3347040,1.0678793,9.9930693
0.5564069,7.8887177,-28.5034256,-44.8699341,-0.0102869,-0.1063282,0.1030693,0.3591032,1.1416759,9.7936839
0.5663559,7.7103996,-28.8416596,-44.9481812,-0.0386954,-0.1003760,0.1222295,0.3484753,1.2738510,9.5715459
0.5763049,7.7103996,-28.8416596,-44.9481812,-0.0736587,-0.0760888,0.1275007,0.3149451,1.3808784,9.3097403
0.5862529,7.6763039,-28.5078735,-44.8975220,-0.0976520,-0.0476479,0.1225873,0.2868036,1.3479469,9.1368498
0.5962019,7.6763039,-28.5078735,-44.8975220,-0.1032065,-0.0408805,0.1112640,0.2528242,1.2946577,9.1988210
0.6061509,7.4341888,-28.4417572,-45.2227783,-0.1081578,-0.0767357,0.1133576,0.2059717,1.2879218,9.4077864
0.6160999,7.4341888,-28.4417572,-45.2227783,-0.1191705,-0.1208091,0.1330154,0.1308279,1.3492941,9.6450430
0.6260489,7.1966171,-28.2440414,-45.2572632,-0.1334906,-0.1826581,0.1589159,0.0169148,1.4139597,9.7844032
0.6359979,7.1966171,-28.2440414,-45.2572632,-0.1310889,-0.2683586,0.1744682,-0.0812810,1.4094690,9.9921712
0.6459469,7.0049210,-28.1584625,-45.2816162,-0.1203711,-0.3619408,0.1563339,-0.0670605,1.3028906,10.2806213
0.6558959,7.0049210,-28.1584625,-45.2816162,-0.1059032,-0.4488557,0.1156795,0.1175056,1.1356883,10.4086052
0.6658449,6.6977062,-28.2192383,-45.5929565,-0.0754604,-0.4798043,0.0808419,0.3597020,1.0077045,10.4084555
0.6757939,6.6977062,-28.2192383,-45.5929565,-0.0377788,-0.4125483,0.0709451,0.5700146,1.0106982,10.1798808
0.6857429,6.1776390,-28.1528549,-45.6213989,0.0143124,-0.2380493,0.0946157,0.6695576,1.0949730,9.6685442
0.6956919,6.1776390,-28.1528549,-45.6213989,0.0455889,-0.0623983,0.1333396,0.7125183,1.2129277,9.1280182
0.7056409,6.2418480,-28.2025833,-45.5686035,0.0339873,0.0537381,0.1731715,0.7738907,1.3573773,8.8355264
0.7155899,6.2418480,-28.2025833,-45.5686035,-0.0117983,0.1175879,0.1944693,0.7914043,1.3058844,8.8084328
0.7255389,6.2149296,-28.1930466,-45.6483154,-0.0809097,0.1752617,0.1981070,0.8084688,1.1717633,8.8244495
0.7354869,6.2149296,-28.1930466,-45.6483154,-0.1600788,0.2348960,0.2041002,0.7752379,1.1502081,8.7611311
0.7454359,6.2924423,-28.0759506,-45.8245850,-0.2153152,0.2722521,0.1933544,0.7219487,1.1029065,8.7591852
0.7553849,6.2924423,-28.0759506,-45.8245850,-0.2278284,0.2750534,0.1598917,0.7229965,0.9243279,9.0203920
0.7653339,6.6799240,-27.8125839,-45.7042236,-0.1939988,0.2613055,0.1035245,0.7426057,0.8204439,9.4452086
0.7752829,6.6799240,-27.8125839,-45.7042236,-0.1374455,0.2642462,0.0430524,0.7201524,0.6315367,9.8308067
0.7852319,6.6159801,-27.7724075,-45.7119751,-0.0884563,0.3076864,0.0078188,0.7699988,0.5445676,9.9980090
0.7951809,6.6159801,-27.7724075,-45.7119751,-0.0647896,0.3713080,0.0018264,0.7803273,0.6700067,9.9653769
0.8051299,6.6785336,-27.8105774,-45.6482544,-0.0554852,0.3818924,0.0250581,0.5718109,0.7943980,9.8263161
0.8150789,6.6785336,-27.8105774,-45.6482544,-0.0612568,0.3100653,0.0408169,0.3176395,0.9099577,9.8790065
0.8250279,6.9561520,-27.7362061,-45.6197510,-0.0656963,0.1797107,0.0344171,0.1360670,0.9375005,10.0659677
0.8349769,6.9561520,-27.7362061,-45.6197510,-0.0700740,0.0441414,-0.0048160,0.1100212,0.8542735,10.2544258
0.8449259,7.1183758,-27.6657944,-45.9432983,-0.0582331,-0.0755265,-0.0582772,0.2392026,0.7526349,10.3515738
0.8548749,7.1183758,-27.6657944,-45.9432983,-0.0490686,-0.1460457,-0.0751992,0.2439926,0.7894583,10.3934866
0.8648239,7.0728836,-27.7388687,-46.0079956,-0.0421151,-0.1309275,-0.0489755,0.1820215,0.9737251,10.3587589
0.8747729,7.0728836,-27.7388687,-46.0079956,-0.0118019,-0.0258037,-0.0163678,0.1354683,1.1511063,10.0752484
0.8847210,7.0728836,-27.7388687,-46.0079956,0.0602513,0.1207960,0.0064274,0.1751358,1.2025992,9.7498251
0.8946700,7.0186787,-27.3778610,-45.8370972,0.0845878,0.1610190,-0.0665514,0.2559677,1.1120375,9.5895085
0.9046190,7.0186787,-27.3778610,-45.8370972,0.0333320,0.0778118,-0.1757527,0.4114943,0.7113208,9.6197456
0.9145680,7.0838089,-27.7452164,-45.9716187,0.0402514,0.0343932,-0.2340410,0.5545967,0.3965254,9.7335091
0.9245170,7.0838089,-27.7452164,-45.9716187,0.0113040,-0.0240281,-0.2502150,0.5095404,0.6086343,9.6285773
0.9344660,7.1838608,-27.5191422,-45.7739868,-0.0335035,-0.1363538,-0.2422181,0.4468208,0.8740324,9.6421989
0.9444150,7.1838608,-27.5191422,-45.7739868,-0.0884420,-0.2132407,-0.2340478,0.3772156,0.9845027,9.7758710
0.9543640,7.4096279,-27.4665375,-45.6361084,-0.1112677,-0.2104143,-0.1942159,0.2677931,0.9635463,9.6992303
0.9643130,7.4096279,-27.4665375,-45.6361084,-0.0995168,-0.1517903,-0.1307754,0.2296225,1.0942245,9.6080699
0.9742620,7.3293591,-27.3885956,-45.7682495,-0.0793431,-0.0746087,-0.0836154,0.2330653,1.1648776,9.5160114
0.9842110,7.3293591,-27.3885956,-45.7682495,-0.0820219,0.0028078,-0.0718054,0.2417473,1.0716216,9.4528427
0.9941600,7.1973724,-27.5202255,-46.0968628,-0.1354476,0.0428785,-0.0670464,0.3308121,1.1433224,9.2492661
1.0041090,7.1973724,-27.5202255,-46.0968628,-0.1621250,0.0192247,-0.0191402,0.3755690,1.1716136,9.0835606
1.0140580,7.4104633,-27.2288590,-46.1812134,-0.1328851,0.0027991,-0.0024238,0.1621129,0.8731343,9.2375903
1.0240060,7.4104633,-27.2288590,-46.1812134,-0.1000917,-0.0044336,-0.0049144,0.1571732,0.8532257,9.6401033
1.0339550,7.4983082,-26.9950562,-45.8121948,-0.1089846,-0.0254688,0.0064531,0.2707869,0.8991801,9.9034058
1.0439040,7.4983082,-26.9950562,-45.8121948,-0.1454710,-0.0404934,0.0236099,0.3414400,0.9295670,10.0364790
1.0538530,7.3978004,-26.9275589,-46.0593872,-0.1700384,-0.0432447,0.0490244,0.3170407,1.0295590,10.1051862
1.0638020,7.3978004,-26.9275589,-46.0593872,-0.1631040,-0.0259659,0.0976317,0.2374063,1.1500584,10.1444046
1.0737510,7.1900215,-26.7795563,-46.1915283,-0.1237449,0.0175102,0.1683618,0.0823288,1.1910732,10.1882634
1.0837000,7.1900215,-26.7795563,-46.1915283,-0.0782976,0.0120517,0.2562670,-0.0699046,1.2091855,10.1782343
1.0936490,7.0230789,-26.5342102,-46.0424805,-0.0797730,0.0265270,0.3602687,-0.1498384,1.2966037,10.1500928
1.1035980,7.0230789,-26.5342102,-46.0424805,-0.1185474,0.0633101,0.4761179,-0.1842668,1.4421011,9.8391893
1.1135470,6.9669037,-26.6207886,-46.3297119,-0.2092589,0.1019930,0.5651658,-0.0947530,1.6317567,9.5100238
1.1234960,6.9669037,-26.6207886,-46.3297119,-0.3209172,0.1137341,0.5928409,0.0679587,1.4879059,9.3844350
1.1334450,6.6707096,-26.5626831,-46.5211182,-0.3743820,0.0643141,0.6172394,0.2670447,1.2754976,9.3058484
1.1433940,6.6707096,-26.5626831,-46.5211182,-0.3841745,0.0212922,0.6596531,0.1371149,1.5129039,9.6101656
1.1533430,6.4020004,-26.1156921,-46.7202148,-0.3681494,-0.0036619,0.6682492,0.1525328,1.2133768,9.7652431
1.1632920,6.4020004,-26.1156921,-46.7202148,-0.3115250,-0.0477089,0.5922112,0.6599776,0.7933502,9.8728693
1.1732400,6.1896191,-25.7730789,-46.8252564,-0.2297742,-0.0611531,0.4796919,1.2334351,0.5583389,10.0589323
1.1831890,6.1896191,-25.7730789,-46.8252564,-0.1614692,-0.0199961,0.4142694,1.3985417,0.2742297,9.9866327
1.1931380,6.0109158,-25.8439713,-47.0556030,-0.1224206,0.0283544,0.3767191,1.1051518,0.1966910,9.8760127
1.2030870,6.0109158,-25.8439713,-47.0556030,-0.1257477,0.1478892,0.3854694,0.7065308,0.3701802,9.7625487
1.2130360,5.7933540,-25.8008041,-47.1489258,-0.1107698,0.2437656,0.3892194,0.3498225,0.5041516,9.7540164
1.2229850,5.7933540,-25.8008041,-47.1489258,-0.0720826,0.2613055,0.3847643,0.1245410,0.5489085,9.8387402
1.2329340,5.9845409,-25.9178467,-46.9177856,-0.0297258,0.2121811,0.3345113,-0.0119751,0.4450246,9.9664247
1.2428830,5.9845409,-25.9178467,-46.9177856,-0.0049762,0.1383114,0.2450532,-0.0636177,0.1701961,9.9872314
1.2528320,5.8739471,-25.8338699,-47.1276245,-0.0133023,0.0650591,0.1647789,-0.0098795,0.0013472,9.8213763
1.2627810,5.8739471,-25.8338699,-47.1276245,-0.0539911,0.0520977,0.1378437,-0.0131726,0.0363744,9.6119618
1.2727300,5.8340206,-25.9110031,-47.1152344,-0.0899059,0.0512822,0.1668697,-0.1173560,0.2091151,9.2901311
1.2826790,5.8340206,-25.9110031,-47.1152344,-0.0989187,0.0181733,0.2093115,-0.2016307,0.4038602,9.2145383
1.2926280,5.7426033,-25.9153366,-47.2155762,-0.0936546,-0.0115236,0.2272109,-0.2487827,0.4116440,9.3651251
1.3025770,5.7426033,-25.9153366,-47.2155762,-0.0875328,-0.0116402,0.2385394,-0.2700385,0.3206332,9.3916200
1.3125260,5.8635330,-25.8175278,-47.2816773,-0.0926224,-0.0082641,0.2492440,-0.1904041,0.2615062,9.3423724
1.3224740,5.8635330,-25.8175278,-47.2816773,-0.1069768,0.0399952,0.2677968,-0.0541873,0.2827620,9.3528506
1.3324230,5.4115124,-25.5973816,-47.0629273,-0.1113932,0.0691898,0.2956055,0.0235011,0.3288661,9.2877361
1.3423720,5.4115124,-25.5973816,-47.0629273,-0.2128197,-0.1587681,0.1461589,-0.0691562,0.2914439,9.3934163
1.3523210,5.3180313,-25.4982529,-47.3274536,-0.3452398,-0.4022479,-0.0796106,0.2483336,-0.6679111,10.0846788
1.3622700,5.3180313,-25.4982529,-47.3274536,-0.3887373,-0.6088092,-0.2063239,0.5083429,-0.8598120,10.3785178
1.3722190,4.8853226,-25.0657959,-47.7233276,-0.3792663,-0.6936581,-0.2411250,0.2421964,-0.1887575,10.2068248
1.3821680,4.8853226,-25.0657959,-47.7233276,-0.3419720,-0.7008281,-0.2008204,0.1556763,0.2911446,9.9231647
1.3921170,4.4449902,-24.7681046,-47.8047485,-0.3077338,-0.6364664,-0.1496845,0.2209406,0.5298981,9.6856087
1.4020660,4.4449902,-24.7681046,-47.8047485,-0.2794714,-0.4881262,-0.0994946,0.3487747,0.5069957,9.5136163
1.4120150,4.0006752,-24.5420456,-47.8701782,-0.2363503,-0.3344032,-0.0484911,0.4513115,0.4237688,9.4285931
1.4219640,4.0006752,-24.5420456,-47.8701782,-0.1887500,-0.1608600,0.0026596,0.5766010,0.4028123,9.4739488
1.4319130,4.0006752,-24.5420456,-47.8701782,-0.1309764,0.0059478,0.0550261,0.6120772,0.4269122,9.4784395
1.4418620,3.4336205,-24.2504578,-48.0161743,-0.0340730,0.1515566,0.1068453,0.4306544,0.4050577,9.5182567
1.4518110,3.4336205,-24.2504578,-48.0161743,0.0993729,0.2809564,0.1789642,0.2668950,0.4327501,9.6076209
1.4617600,3.6095104,-24.3877182,-48.2020264,0.2347396,0.3575418,0.2600240,0.2080673,0.5119354,9.8388899
1.4717080,3.6095104,-24.3877182,-48.2020264,0.3419705,0.3971068,0.3277330,0.2492317,0.4808002,10.0662671
1.4816570,3.9749050,-24.5162964,-48.0579224,0.3946844,0.4058249,0.3516026,0.3649411,0.2993774,10.1641635
1.4916060,3.9749050,-24.5162964,-48.0579224,0.3999023,0.3855479,0.3270927,0.5505551,0.1128653,10.1447040
1.5015550,4.2373676,-24.6723938,-47.9525147,0.3598639,0.3475797,0.2724861,0.7846683,-0.0236508,10.0248033
1.5115040,4.2373676,-24.6723938,-47.9525147,0.2913965,0.2941807,0.1959972,1.0068063,-0.1634601,9.9541502
1.5214530,4.5350208,-25.4836426,-47.6567383,0.2222143,0.2359073,0.1179860,1.1783496,-0.2100133,9.9870818
1.5314020,4.5350208,-25.4836426,-47.6567383,0.1682597,0.2098666,0.0542624,1.2145743,-0.1386118,9.9888780
1.5413510,4.4727592,-25.5820313,-47.2063599,0.1110428,0.2217405,0.0200934,1.1401790,0.0026944,9.8201788
1.5513000,4.4727592,-25.5820313,-47.2063599,0.0482782,0.2475455,0.0156161,1.0783575,0.1323248,9.5938495
1.5612490,4.5590534,-25.7731094,-47.4501953,0.0133050,0.1115511,0.1821664,0.9940828,0.1682501,9.4282938
1.5711980,4.5590534,-25.7731094,-47.4501953,-0.0302151,0.2298210,0.1937051,0.4583469,-0.3417393,9.5151132
1.5811470,4.9368935,-25.8846130,-47.3069458,-0.0732621,0.3689418,0.1071587,1.0054591,0.3472778,9.5429553
1.5910960,4.9368935,-25.8846130,-47.3069458,-0.1419572,0.3376252,0.1029016,1.3647121,0.9183403,9.4808345
1.6010450,5.1732426,-25.7361603,-47.3975830,-0.2297324,0.2823859,0.1163478,0.7438033,0.2071692,9.4913127
1.6109940,5.1732426,-25.7361603,-47.3975830,-0.2839107,0.1974215,0.0844575,0.4001180,-0.0226030,9.5793297
1.6209430,5.2374554,-25.5846481,-47.3574829,-0.2872325,0.1162161,0.0397305,0.4882846,0.2418970,9.8668817
1.6308920,5.2374554,-25.5846481,-47.3574829,-0.2593942,0.0956701,0.0226946,0.4219725,0.2107617,9.9689694
1.6408400,5.4118500,-25.2234573,-47.6712036,-0.1652468,0.1875111,0.0348321,0.2772235,0.0062869,9.8415843
1.6507890,5.4118500,-25.2234573,-47.6712036,0.0176498,0.4218453,0.0948763,0.2204915,0.1169069,9.6421989
1.6607380,5.4658852,-24.9956818,-47.4692383,0.2097180,0.6789858,0.1927735,0.0420625,0.4770580,9.3009087
1.6706870,5.4658852,-24.9956818,-47.4692383,0.3479451,0.8234218,0.3310043,-0.2344125,0.6156697,9.2188792
1.6806360,6.1005650,-25.2243347,-47.1979370,0.3536492,0.7450106,0.4024422,-0.4366420,0.8054750,9.4616743
1.6905850,6.1005650,-25.2243347,-47.1979370,0.2530132,0.4678640,0.4253396,-0.6803352,0.8304730,9.9052020
1.7005340,6.5487328,-25.8593674,-46.8880005,0.2242516,0.3418337,0.4683608,-0.8454419,0.7571255,10.2045795
1.7104830,6.5487328,-25.8593674,-46.8880005,0.2574621,0.3610639,0.4926371,-0.8827144,0.9375005,9.8275136
1.7204320,6.4227161,-25.8775711,-46.7638550,0.2518845,0.3380499,0.4741173,-0.7508386,0.7951465,9.4893668
1.7303810,6.4227161,-25.8775711,-46.7638550,0.2240766,0.2767988,0.4215386,-0.4546046,0.5008585,9.5633130
1.7403300,6.4537945,-26.1558456,-46.5426025,0.1904840,0.2191419,0.3630892,-0.1842668,0.4769083,9.6080699
1.7502790,6.4537945,-26.1558456,-46.5426025,0.1603493,0.1789301,0.3349611,-0.1032852,0.4423302,9.5449013
1.7602280,6.5551224,-26.5279770,-46.4734497,0.1304692,0.1537824,0.3568805,-0.1838177,0.4429289,9.4708054
1.7701770,6.5551224,-26.5279770,-46.4734497,0.0757804,0.1389342,0.3838407,-0.3930826,0.6146219,9.3669214
1.7801260,6.5023804,-26.7351837,-46.4804688,-0.0053402,0.1323566,0.3705431,-0.5110373,0.6427634,9.2833951
1.7900750,6.5023804,-26.7351837,-46.4804688,-0.0662843,0.1640040,0.3027547,-0.4055067,0.4161346,9.1965756
1.8000240,6.7471771,-26.9646606,-46.2897339,-0.0616623,0.1933986,0.2111661,-0.2891986,0.2562671,9.3167757
1.8099720,6.7471771,-26.9646606,-46.2897339,-0.0220009,0.1823388,0.1191893,-0.2874023,0.3116519,9.6472884
1.8199210,6.5962830,-26.6407166,-46.4688721,0.0035489,0.1050084,0.0766941,-0.4781058,0.4323010,10.0185164
1.8298700,6.5962830,-26.6407166,-46.4688721,0.0201125,0.0561732,0.0859730,-0.7450008,0.3866460,10.2750829
1.8398190,6.4594097,-26.9525909,-46.5883179,0.0376818,0.0130886,0.1194669,-0.9822574,0.4595444,10.1479971
1.8497680,6.4594097,-26.9525909,-46.5883179,0.0442524,-0.0179125,0.1615630,-1.0030641,0.5773494,9.9779507
1.8597170,6.4860516,-26.9593124,-46.3557129,0.0401159,0.0063135,0.1997312,-0.8828641,0.6171666,9.8583495
1.8696660,6.4860516,-26.9593124,-46.3557129,0.0598259,0.0677851,0.2486694,-0.7342232,0.5337900,9.7707816
1.8796150,6.5556870,-26.9659576,-46.1954956,0.0954601,0.0902345,0.2899245,-0.5999524,0.4920268,9.7704822
1.8895638,6.5556870,-26.9659576,-46.1954956,0.1248970,0.0811494,0.3298024,-0.5276527,0.4276607,9.8622414
1.8995128,6.2947998,-27.1310654,-46.2436523,0.1303446,0.0601614,0.3660739,-0.5313950,0.4186794,9.9216678
1.9094618,6.2947998,-27.1310654,-46.2436523,0.1270114,0.0248476,0.4292696,-0.6248007,0.5924680,9.8897841
1.9194108,6.2018318,-27.2128525,-46.2192993,0.1011328,-0.0335678,0.5083303,-0.7716454,0.7441026,9.7953305
1.9293598,6.2018318,-27.2128525,-46.2192993,0.0596775,-0.0609672,0.6046310,-0.8842113,0.7556287,9.7430891
1.9393088,5.7676620,-27.3539047,-46.4101563,0.0346488,-0.0485381,0.7079151,-0.8140073,0.7987390,9.7266234
1.9492578,5.7676620,-27.3539047,-46.4101563,0.0464988,-0.0377152,0.8103169,-0.6215076,0.8108638,9.7336588
1.9592068,5.3353214,-27.4545670,-46.1312866,0.0482608,-0.0559089,0.8921064,-0.4510121,0.6864725,9.7406941
1.9691558,5.3353214,-27.4545670,-46.1312866,0.0139102,-0.0738149,0.9325116,-0.4132906,0.5846841,9.7225818
1.9791038,5.3353214,-27.4545670,-46.1312866,-0.0805762,-0.0876609,0.9355307,-0.4337979,0.5855823,9.6538747
1.9890528,4.8588314,-27.6702957,-46.0294190,-0.2123004,-0.0488746,0.9287024,-0.4769083,0.7476952,9.5076288
1.9990018,4.8588314,-27.6702957,-46.0294190,-0.3502061,0.0455259,0.9340560,-0.5047504,0.8857082,9.3248589
2.0089508,4.1909332,-27.5406952,-46.2473145,-0.4478134,0.1415646,0.9623694,-0.5248087,0.8665480,9.1655901
2.0188998,4.1909332,-27.5406952,-46.2473145,-0.5006277,0.2017732,0.9982070,-0.4869374,0.8304730,9.3212663
2.0288488,3.6737080,-27.1051712,-46.3610840,-0.5094380,0.2179671,1.0469613,-0.4658313,0.7327263,9.5188554
2.0387978,3.6737080,-27.1051712,-46.3610840,-0.5003195,0.2208792,1.0979496,-0.4328998,0.5848338,9.6228891
2.0487468,3.4777870,-26.6018982,-46.7361450,-0.5037882,0.2020618,1.1433927,-0.3844006,0.4046086,9.6309723
2.0586958,3.4777870,-26.6018982,-46.7361450,-0.5276201,0.1510463,1.1707841,-0.3338058,0.3004253,9.6622572
2.0686448,3.2740631,-26.2324905,-46.8316040,-0.5558785,0.0485293,1.2026018,-0.2186952,0.2245331,9.7671890
2.0785938,3.2740631,-26.2324905,-46.8316040,-0.5668447,-0.0905452,1.2820920,-0.2064207,0.1637595,9.8592476
2.0885428,2.5309505,-25.7994995,-47.0831299,-0.5681933,-0.1575567,1.3506620,-0.1448987,0.2939886,10.0876726
2.0984918,2.5309505,-25.7994995,-47.0831299,-0.5506979,-0.1271697,1.3892577,-0.1318758,0.1800755,10.0716559
2.1084408,1.6556797,-25.3040009,-47.4383545,-0.5272020,-0.1311423,1.4194130,-0.3296146,-0.1633104,9.8481706
2.1183898,1.6556797,-25.3040009,-47.4383545,-0.5133851,-0.1669657,1.4294186,-0.2685416,-0.1703458,9.8293098
2.1283388,0.7922649,-24.9167328,-47.6602783,-0.5407949,-0.1908591,1.4157959,-0.1989363,-0.1402583,9.6921950
2.1382878,0.7922649,-24.9167328,-47.6602783,-0.6001278,-0.1652861,1.3963597,-0.2360591,-0.0758922,9.4878699
2.1482368,0.1457024,-24.3331223,-47.8255615,-0.6638067,-0.0919948,1.3896174,-0.2002835,-0.0272433,9.3696158
2.1581858,0.1457024,-24.3331223,-47.8255615,-0.7188271,-0.0423926,1.4034405,-0.1992357,-0.0745450,9.3079440
2.1681338,-0.6539173,-23.9383240,-48.0944214,-0.7460071,-0.0613196,1.4335339,-0.1733395,-0.1779799,9.3696158
2.1780828,-0.6539173,-23.9383240,-48.0944214,-0.7385600,-0.0867475,1.4605360,-0.1899550,-0.2471361,9.5187058
